id,node_id,item_id,condition,supply_type,source_update_type,quantity,quantity_unit_of_measure,source_system,source_updated_at,created_at,created_by,supply_activity_log_job_id,supply_activity_log_created_at
bee76dd0-f7a9-4d2d-91ad-e25e0b014d8f,PARIS###CL###de,SKU90140,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
a29a97e4-21cc-4a55-917a-d101d3ecb6e6,PARIS###CL###de,SKU90150,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
cb3bb0ac-ced1-4b90-bccd-dcc3d823039e,PARIS###CL###de,SKU90160,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
76befb00-d935-4950-b167-13a4833e1f49,PARIS###CL###de,SKU90170,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
99202bff-8ade-40bf-bc5a-ecd830bac1ae,PARIS###CL###de,SKU90180,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
7899f6ed-8483-415b-8442-5d1ec67297e3,PARIS###CL###de,SKU90190,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
be367bba-9bab-48cb-b1bc-7e75f3a01a4f,PARIS###CL###de,SKU90200,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:04:12.293+0530,GIV,345ef6c6-8d10-4701-a809-3a17362df0d0,2024-05-08T16:04:12.171+0530
07a251c1-92d6-4e1e-8703-fc5d24b89073,PARIS###CL###de,SKU90110,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-07T23:00:30.000+0530,2024-05-08T16:13:54.970+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
3943eac8-8d47-48ec-a01f-b0b95a08fd98,PARIS###CL###de,SKU90120,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
8cf373b1-b764-4ec0-85a3-42c9c0cac386,PARIS###CL###de,SKU90130,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
3b4832e8-7bbc-4ad3-99ab-06ce5be24cef,PARIS###CL###de,SKU90140,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
ba58fc59-8967-4b1a-b7af-06b2da9f8bce,PARIS###CL###de,SKU90150,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
ce800a68-2ff0-4536-9156-a6e97c536793,PARIS###CL###de,SKU90160,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
8544b11a-297d-4030-909f-f2318e724a63,PARIS###CL###de,SKU90170,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
882da828-00fe-4484-8a04-8204c33f597e,PARIS###CL###de,SKU90180,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
25296faf-92b6-47cd-82d0-821882d18e68,PARIS###CL###de,SKU90190,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
5c54ba99-1fc1-49fb-834a-9122b0ea40a3,PARIS###CL###de,SKU90200,NEW,ATP,ABSOLUTE,0.0,UNITS,PARIS_EOM,2024-05-08T03:31:00.000+0530,2024-05-08T16:13:55.325+0530,GIV,6caee03b-70af-4355-aa47-491905d666de,2024-05-08T16:13:54.372+0530
75abc80f-8168-4093-8492-6aa9b78c00dd,PARIS###CL###dem,SKU901100,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:19:37.497+0530,GIV,b635d2ff-b7a6-44f8-aea0-b386b5654580,2024-05-08T16:19:37.493+0530
30eef81c-ddf9-4b23-a5f3-cb92301c0a98,PARIS###CL###dem,SKU901200,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-06T03:29:00.000+0530,2024-05-08T16:19:37.497+0530,GIV,b635d2ff-b7a6-44f8-aea0-b386b5654580,2024-05-08T16:19:37.493+0530
b7dd9137-d45a-4a3f-86a1-3b79e02cffc3,PARIS###CL###dem,SKU901100,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-07T23:00:30.000+0530,2024-05-08T16:24:23.444+0530,GIV,de422238-43e0-4523-a79a-e34d435d736a,2024-05-08T16:24:22.843+0530
53eb9b89-5926-4974-be61-8a1b90ed4e20,PARIS###CL###dem,SKU901200,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-08T03:31:00.000+0530,2024-05-08T16:24:23.767+0530,GIV,de422238-43e0-4523-a79a-e34d435d736a,2024-05-08T16:24:22.843+0530
99f8957c-bceb-4038-b54e-10db09e206f3,PARIS###CL###1743,SKU19745002,NEW,ATP,ABSOLUTE,177.0,UNITS,PARIS_EOM,2024-05-03T05:30:00.000+0530,2024-05-13T23:10:37.249+0530,GIV,3741cd5c-e298-40c7-8fed-03598366de85,2024-05-13T23:10:36.589+0530
cf277ad7-5ecd-4e17-98e8-5b55d283bbc1,PARIS###CL###1234,SKU3377,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-14T11:00:00.000+0530,2024-05-14T11:16:10.438+0530,GIV,96e5a772-d8c4-46e5-9431-6455a244a44c,2024-05-14T11:16:09.786+0530
4b01fdd5-0d2b-4620-bb5b-26c796f9622d,PARIS###CL###1234,SKU3377,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2024-05-14T11:00:00.000+0530,2024-05-14T11:18:54.271+0530,GIV,6794272f-4f27-4a0c-8995-3e351df2ce2e,2024-05-14T11:18:53.575+0530
b719d601-306d-4805-8591-7e87aeb7dfa9,PARIS###CL###1234,SKU0077,NEW,ATP,ABSOLUTE,200.89,UNITS,PARIS_EOM,2024-05-14T11:00:00.000+0530,2024-05-14T11:20:31.738+0530,GIV,1d3ee2f7-6093-4f29-b2bb-d1f30b9da0b1,2024-05-14T11:20:31.106+0530
3619661a-da66-4a6c-85cb-47c16ca0ee7b,PARIS###CL###1234,SKU00771,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-05-14T11:00:00.000+0530,2024-05-14T11:22:22.824+0530,GIV,24aba370-5f24-4b01-b8ef-4c1e680bae77,2024-05-14T11:22:22.181+0530
75b0b473-0688-43da-9aa5-d3ed7e5f09c3,PARIS###CL###1234,SKU3377,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-13T11:00:00.000+0530,2024-05-14T11:24:58.380+0530,GIV,fbfd99d8-72fd-41df-a8c0-290912ac43cf,2024-05-14T11:24:57.748+0530
7e2f0f96-6a9c-4ead-8a18-a3ca7cc878c7,PARIS###CL###4321,SKU4440,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
2233b833-010c-41c5-b69c-a73cb4b71355,PARIS###CL###4321,SKU4441,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
17db6207-ac61-4c54-807f-812c24325546,PARIS###CL###4321,SKU4442,NEW,ATP,ABSOLUTE,10000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
bcc97af8-8dea-4a78-a8c3-d8347aa7b69f,PARIS###CL###4321,SKU4443,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
15db7408-f68d-4cfa-9ae4-d0881137adb2,PARIS###CL###4321,SKU4444,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
51315c34-70a2-46a2-8460-ca640e7f0452,PARIS###CL###4321,SKU4445,NEW,ATP,ABSOLUTE,10000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
aa98980b-4e68-4af7-a0bb-0d0098911220,PARIS###CL###4321,SKU4446,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
72da5dad-3e64-4ee3-90b1-6f203a45963d,PARIS###CL###4321,SKU4447,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
29b2ac38-5767-43fa-a03d-3a7f6b31a546,PARIS###CL###4321,SKU4448,NEW,ATP,ABSOLUTE,10000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
5ebad554-41e1-4b0c-a90d-7ae0fd2be608,PARIS###CL###4321,SKU4449,NEW,ATP,ABSOLUTE,10000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:03:03.950+0530,GIV,72517f06-cc09-416f-81cb-3fa998f7811c,2024-05-14T15:03:03.885+0530
d4c1c999-75d6-4ad0-8765-aae03ae4d101,PARIS###CL###4321,SKU4449,NEW,ATP,ABSOLUTE,9090.0,UNITS,PARIS_EOM,2024-05-14T12:00:00.000+0530,2024-05-14T15:06:32.282+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
9261f79d-add2-4aec-9994-51bd7c3b2ca9,PARIS###CL###4321,SKU4440,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.666+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
20563446-6e76-4f5f-8adf-8ce34d5f5df3,PARIS###CL###4321,SKU4441,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.666+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
b6c2422a-6ff7-4305-b527-309afdb448dd,PARIS###CL###4321,SKU4442,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.666+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
be3facef-dcb7-484e-8f35-ccb40d182c96,PARIS###CL###4321,SKU4443,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.666+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
6cf1a3ba-7e3b-44b2-9bc3-c87c65fdadc2,PARIS###CL###4321,SKU4444,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.667+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
b9724003-1790-434b-9dc3-ba9878f775ba,PARIS###CL###4321,SKU4445,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.667+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
074329d5-52cf-40ad-99b5-e5bc8201dd24,PARIS###CL###4321,SKU4446,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.667+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
7491ab03-2678-4427-9ca1-935a356be017,PARIS###CL###4321,SKU4447,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.667+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
eccc14f8-a8a2-4371-be3d-b79094dd7562,PARIS###CL###4321,SKU4448,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:06:32.667+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
842c41e2-4a15-434c-9c68-b073f621184b,PARIS###CL###4321,SKU4449,NEW,ATP,ABSOLUTE,9090.0,UNITS,PARIS_EOM,2024-05-14T12:00:00.000+0530,2024-05-14T15:07:01.552+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
424a2930-c7ed-4abd-9f6a-4b1962355c40,PARIS###CL###4321,SKU4440,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
faed531f-8f79-4a61-abc3-42dfbffe6b21,PARIS###CL###4321,SKU4441,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
065bdd2d-5447-4230-af79-4478d7cf1c82,PARIS###CL###4321,SKU4442,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
a2197b8d-f852-4b6e-9bbc-2b8e11165ab9,PARIS###CL###4321,SKU4443,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
d6c7c59c-1bbd-4db0-9140-b8fd79b7868c,PARIS###CL###4321,SKU4444,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
a69dc3a2-dc16-41b6-b620-4a2511afe47b,PARIS###CL###4321,SKU4445,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
a08c2c04-7e71-402b-849c-c5c8c99cbdeb,PARIS###CL###4321,SKU4446,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
2cebab84-2171-4e82-87b0-7ddb24e9fa5b,PARIS###CL###4321,SKU4447,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
6a2f432a-2177-43db-bccb-8d452347857c,PARIS###CL###4321,SKU4448,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:07:01.917+0530,GIV,fc26b00f-751b-47bd-9034-be5f7f7eab61,2024-05-14T15:06:31.545+0530
de7ddb6a-d521-4b43-9de9-49168568340e,PARIS###CL###4321,SKU4440,NEW,ATP,ABSOLUTE,3000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:11:51.206+0530,GIV,d8d2e242-c358-4c2f-b297-9c1a6c0fc0f7,2024-05-14T15:11:51.203+0530
59f82227-1021-4319-b519-46b3fb33c532,PARIS###CL###4321,SKU4441,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-04-14T11:45:30.000+0530,2024-05-14T15:11:51.206+0530,GIV,d8d2e242-c358-4c2f-b297-9c1a6c0fc0f7,2024-05-14T15:11:51.203+0530
3340ddb2-8df2-4e83-b24a-06d93ca3e668,PARIS###CL###4321,SKU4440,NEW,ATP,ABSOLUTE,9090.0,UNITS,PARIS_EOM,2024-05-14T11:45:30.000+0530,2024-05-14T15:13:53.214+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
6bac94b9-5d77-457a-a771-778fb84c42c8,PARIS###CL###4321,SKU4441,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
e430194f-a174-4ce1-b620-b70c9e51aa43,PARIS###CL###4321,SKU4442,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
20e79195-fcc1-48af-8513-3506d04cb85a,PARIS###CL###4321,SKU4443,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
b92ad2e9-186f-4c91-81ee-65655777e65a,PARIS###CL###4321,SKU4444,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
74a5f7a2-bfb7-41d5-94d2-0c3035bee873,PARIS###CL###4321,SKU4445,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
6f755b11-1f28-46d4-91f6-09d8072533cf,PARIS###CL###4321,SKU4446,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
9a83d5b1-0027-49ab-8f98-6035bc555629,PARIS###CL###4321,SKU4447,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
c62f61e9-6165-4af6-9718-47566ea1f9a2,PARIS###CL###4321,SKU4448,NEW,ATP,ABSOLUTE,0.0,UNITS,GIV,2024-05-14T18:30:30.000+0530,2024-05-14T15:13:53.538+0530,GIV,09b315fa-07d1-4b25-9a1d-fea82402c2fe,2024-05-14T15:13:52.552+0530
4de30ffb-e954-42c2-8893-99176b21af23,PARIS###CL###9909,SKU8766,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
e286a1b1-1c40-4aba-8f4a-28d978701fbb,PARIS###CL###9909,SKU8767,NEW,ATP,ABSOLUTE,24.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
9f981360-a310-4593-b7c6-5a88e55e7458,PARIS###CL###9909,SKU8768,NEW,ATP,ABSOLUTE,15.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
a90c07e1-78be-443a-a195-bc1f37458b32,PARIS###CL###9909,SKU8769,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
3ebd039e-e6de-42cd-be0a-3247f856ef6c,PARIS###CL###9909,SKU8770,NEW,ATP,ABSOLUTE,244.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
587d4839-f9b1-4145-823d-b8cb56f8426c,PARIS###CL###9909,SKU8771,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
cb77d637-3433-4d2e-914f-33821e11261b,PARIS###CL###9909,SKU8772,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-08T10:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
cfa9e695-3c0b-43bf-9222-48b952aaadfe,PARIS###CL###9909,SKU8773,NEW,ATP,ABSOLUTE,24.5,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
fa97c3e9-2571-414f-be1c-61ca9dd2ec55,PARIS###CL###9909,SKU8774,NEW,ATP,ABSOLUTE,-99.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
402a72de-2286-4cc5-af24-ef8b1fbbb3f0,PARIS###CL###9909,SKU8775,NEW,ATP,ABSOLUTE,10.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:32:13.819+0530,GIV,309870c6-4111-417e-a677-63c134f543c9,2024-05-14T15:32:13.718+0530
6ad3714d-7271-40c1-b239-a3edcec1b552,PARIS###CL###9909,SKU8766,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:35:06.661+0530,GIV,f418ebe2-c111-4fcb-a994-cb2aece73b09,2024-05-14T15:35:06.659+0530
f6bff805-a0b9-4e74-8e0f-04c8fb4ab6f1,PARIS###CL###9909,SKU8766,NEW,ATP,ABSOLUTE,100.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:37:09.832+0530,GIV,b8543eeb-c363-4b71-ac9e-60a319e40094,2024-05-14T15:37:09.210+0530
5a9e1021-1b1a-466a-89c7-68620e4d77e7,PARIS###CL###9909,SKU8767,NEW,ATP,ABSOLUTE,2400.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:37:09.832+0530,GIV,b8543eeb-c363-4b71-ac9e-60a319e40094,2024-05-14T15:37:09.210+0530
0b5da78e-a5fa-403d-9ee7-8eff570e7cdf,PARIS###CL###9909,SKU8768,NEW,ATP,ABSOLUTE,1500.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:37:09.832+0530,GIV,b8543eeb-c363-4b71-ac9e-60a319e40094,2024-05-14T15:37:09.210+0530
8b683b34-32e9-4e64-a2ec-bc1036cbde4f,PARIS###CL###9909,SKU8769,NEW,ATP,ABSOLUTE,1000.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:37:09.832+0530,GIV,b8543eeb-c363-4b71-ac9e-60a319e40094,2024-05-14T15:37:09.210+0530
8af2751c-2a06-42f3-92b5-88b5274f31ea,PARIS###CL###9909,SKU8766,NEW,ATP,ABSOLUTE,2000.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:45:29.707+0530,GIV,7829a30a-d737-4bfc-8304-2affa5bb565f,2024-05-14T15:45:29.633+0530
8179e3f6-4a72-4c3a-866e-59f533a6db35,PARIS###CL###9909,SKU8766,NEW,ATP,ABSOLUTE,200.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:47:06.591+0530,GIV,e60e63ae-cf69-4a33-a99c-10d88ea20257,2024-05-14T15:47:05.776+0530
79dd8d5b-63fa-4f0e-93aa-784dc491ff83,PARIS###CL###9909,SKU8767,NEW,ATP,ABSOLUTE,9000.0,UNITS,PARIS_EOM,2024-05-08T11:00:00.000+0530,2024-05-14T15:47:06.591+0530,GIV,e60e63ae-cf69-4a33-a99c-10d88ea20257,2024-05-14T15:47:05.776+0530
