"id","supply_summary_id","supply_activity_item_log_id","supply_activity_item_log_created_at","error_message","created_at","created_by"
"38fbdde0-2d4c-4c48-b5f8-3301006fe576",,"10461e9b-bd9d-4a0a-aa62-a4e2c2f8a0b1",2024-05-02 20:21:12.396 +0530,Quantity cannot be negative or decimal,2024-05-02 20:21:12.409 +0530,GIV
"6326cbd8-b17e-43e9-b7c2-8d684c511228",,"2a26bd18-e5a6-4088-833c-bc325eac9d9e",2024-05-02 20:21:12.396 +0530,Source updated at time is in future,2024-05-02 20:21:12.409 +0530,GIV
"4c2e92c9-70c2-486d-8dfb-481f5d4ee661",,"4ab76e29-bfcb-432c-bd7f-841f34ef298b",2024-05-03 12:25:29.327 +0530,Source updated at time is after event generated at time,2024-05-03 12:25:29.368 +0530,GIV
"690007e7-ae3c-4783-a54a-43b39cb60765",,"78137e79-2caa-4643-b6f9-801a49d07271",2024-05-03 13:10:57.102 +0530,Source updated at time is after event generated at time,2024-05-03 13:10:57.128 +0530,GIV
e4837930-cb22-4bf5-a806-8d2666bd23e1,,"7387df36-75b1-4f91-8ab4-e96cd184e8fe",2024-05-03 13:10:57.102 +0530,Source updated at time is after event generated at time,2024-05-03 13:10:57.128 +0530,GIV
c41f1783-d720-4c75-97e6-20071299bff0,,"0d2f19a0-ace2-4f06-991a-0ea01aa7a9c4",2024-05-03 13:10:57.102 +0530,Source updated at time is after event generated at time,2024-05-03 13:10:57.128 +0530,GIV
"25f6f062-f138-462f-b997-fad8341022d9",,"3521539f-9bc4-4b12-9d9a-44f01ba2146d",2024-05-03 13:10:57.102 +0530,Source updated at time is after event generated at time,2024-05-03 13:10:57.129 +0530,GIV
c2a4691f-0d83-45b6-b822-17bf8a403f58,,ab6ffd91-adad-4556-ad0c-8c8c8da6896a,2024-05-03 13:16:54.024 +0530,Source updated at time is in future,2024-05-03 13:16:54.059 +0530,GIV
a183e7de-3d56-4831-9c36-c2f6cf3cf057,,"62399e00-e0f4-40f2-87b7-2dd773a36a80",2024-05-03 13:16:54.024 +0530,Source updated at time is in future,2024-05-03 13:16:54.060 +0530,GIV
"4c1bfbff-4368-41c4-9d4c-30168c25bf0a",,"0e011824-edac-4d24-97f1-183cbce69354",2024-05-03 13:16:54.024 +0530,Source updated at time is in future,2024-05-03 13:16:54.060 +0530,GIV
"5a3cecf9-5d57-488e-9b3a-bb578d72b668",,"025ace87-2b84-4a96-ad13-e6c49241387f",2024-05-03 13:16:54.024 +0530,Source updated at time is in future,2024-05-03 13:16:54.060 +0530,GIV
d539b0ad-2802-4ca2-bdb2-7043124dc933,,f5a9741e-0099-47b2-ad9b-07e6283bcb1f,2024-05-03 13:20:21.262 +0530,Source updated at time is in future,2024-05-03 13:20:21.269 +0530,GIV
"0c91db48-2c68-4c85-bf08-6665b1ccf90e",,"2b7a8149-9ad7-4382-b959-1769c4becf4b",2024-05-03 13:22:23.101 +0530,Source updated at time is in future,2024-05-03 13:22:23.109 +0530,GIV
"62562ff3-b6cc-4de4-88b9-e6b68c58b0a6",,"2396ed2b-07ef-4975-97d6-be72216edd08",2024-05-03 15:12:32.248 +0530,Source updated at time is after event generated at time,2024-05-03 15:12:32.258 +0530,GIV
"7e928462-4370-4652-b209-16eef02164ef",,d6031e46-c45f-489d-be2f-583db6e3486a,2024-05-03 15:18:23.092 +0530,Source updated at time is after event generated at time,2024-05-03 15:18:23.098 +0530,GIV
"1abda9a3-314c-4b01-bce0-707ee5394c51",,"1579ca01-b997-40db-b35c-869861f3ac1c",2024-05-03 15:18:53.063 +0530,Source updated at time is after event generated at time,2024-05-03 15:18:53.071 +0530,GIV
"0fb15ea7-84e7-4b4d-bfc5-cb9513ee38e3",,"56ed7334-d37e-4ee0-b001-fd3bd3fd8b16",2024-05-03 15:19:23.203 +0530,Source updated at time is after event generated at time,2024-05-03 15:19:23.211 +0530,GIV
"9c6ed37a-471e-4eed-9f8c-c0ac24d51fa2",,"1e2622c1-b1e9-4dbe-bc89-b2cdfb48e9e6",2024-05-03 15:19:53.023 +0530,Source updated at time is after event generated at time,2024-05-03 15:19:53.039 +0530,GIV
"30480011-0c02-4ccb-bf9b-2819ceb98e79",,fdc487cc-5ef2-4cb4-b980-26785e58e554,2024-05-03 15:20:23.072 +0530,Source updated at time is after event generated at time,2024-05-03 15:20:23.077 +0530,GIV
f270b762-acb1-458e-bc66-8f98ab15755e,,dbea5f67-5e25-4f95-a27f-3d082f1de887,2024-05-03 15:22:23.821 +0530,Source updated at time is after event generated at time,2024-05-03 15:22:23.829 +0530,GIV
"5d73ee4c-d877-49b8-bf1c-3e3506388daf",,"71a4e006-2cec-4eef-ad4a-fab69b2869a6",2024-05-03 15:22:53.761 +0530,Source updated at time is after event generated at time,2024-05-03 15:22:53.766 +0530,GIV
"266c73a2-b958-4955-b14c-75a07e6ff724",,"2143394c-70cc-4cce-afc1-26a8d8710477",2024-05-03 15:23:23.879 +0530,Source updated at time is after event generated at time,2024-05-03 15:23:23.885 +0530,GIV
"313f01cb-d2ed-4fcb-b793-44540691b2f5",,ab681ba1-0fee-4a99-8724-93791d4361d0,2024-05-03 15:23:53.698 +0530,Source updated at time is after event generated at time,2024-05-03 15:23:53.703 +0530,GIV
"11de02f5-bf21-44d1-8a64-74e96c1dbdec",,"4f1fed63-36f3-46ce-bae2-a43c00f857c8",2024-05-03 15:24:17.598 +0530,Source updated at time is after event generated at time,2024-05-03 15:24:17.604 +0530,GIV
c5e85803-0e96-4ea0-9079-45ada73461e7,,"34163f3b-f4d1-4d5e-bbcd-332718d3f19d",2024-05-03 15:24:23.741 +0530,Source updated at time is after event generated at time,2024-05-03 15:24:23.748 +0530,GIV
"432b4c4b-4f7f-4b22-b3a1-bbc4bab85f9c",,"11bafdf1-91d9-4742-b64b-c66b7ab606ba",2024-05-03 15:24:47.619 +0530,Source updated at time is after event generated at time,2024-05-03 15:24:47.625 +0530,GIV
cd5aa8b8-44c1-41cf-be17-b6b18c91d683,,"092275fc-07c7-4f2f-b4b2-040f03df0fa1",2024-05-03 15:25:17.639 +0530,Source updated at time is after event generated at time,2024-05-03 15:25:17.645 +0530,GIV
"8211b0fc-ea09-45d1-a473-0b4d10f2383d",,"291c48b6-7536-443a-a8e3-1d0e2b863b00",2024-05-03 15:25:47.657 +0530,Source updated at time is after event generated at time,2024-05-03 15:25:47.662 +0530,GIV
a4c94c12-1ae0-41f5-a54a-fa9df59e3cfe,,"01a32ea8-42c9-4418-8b57-3b2b108d5421",2024-05-03 15:26:10.377 +0530,Source updated at time is after event generated at time,2024-05-03 15:26:10.383 +0530,GIV
"18e51715-8007-41a0-ae33-bd8cc5017b43",,bb958101-28a5-4fd5-9d44-4e4c611fc1dd,2024-05-03 15:26:17.618 +0530,Source updated at time is after event generated at time,2024-05-03 15:26:17.624 +0530,GIV
"199f948b-1118-4784-924d-d2e1e8c43a43",,a9c1f01f-a61c-4818-b2df-a1a6c51b86a4,2024-05-03 15:26:40.297 +0530,Source updated at time is after event generated at time,2024-05-03 15:26:40.302 +0530,GIV
"67d61fdb-8412-46e6-9a24-9c4761cdb973",,"561cae26-1c60-4221-a401-446d5252b0f6",2024-05-03 15:27:10.355 +0530,Source updated at time is after event generated at time,2024-05-03 15:27:10.362 +0530,GIV
"0e5440d6-a4d5-45c9-acb4-aa0bb128a4fe",,"011716c1-77fe-4a4c-83d6-c85a9f3e11b7",2024-05-03 15:27:40.297 +0530,Source updated at time is after event generated at time,2024-05-03 15:27:40.303 +0530,GIV
"174739fc-4ee6-4b26-a049-b6d00ab5789c",,de8f3416-e801-4ac7-9581-aae9d28583f6,2024-05-03 15:28:10.416 +0530,Source updated at time is after event generated at time,2024-05-03 15:28:10.422 +0530,GIV
"4d645461-c1e4-453a-9630-879af49d326b",,"348e0273-6452-4cea-8624-4f878dead98e",2024-05-03 15:28:23.517 +0530,Source updated at time is after event generated at time,2024-05-03 15:28:23.523 +0530,GIV
"88fc649a-fe6d-4840-b701-39911290d5e2",,a505f7b9-b06f-4872-9531-7b8a741361b4,2024-05-03 15:28:53.518 +0530,Source updated at time is after event generated at time,2024-05-03 15:28:53.523 +0530,GIV
"0f06616c-602f-4be6-94b5-6c3b44434e5a",,"70a8000a-bbca-4267-9f30-7fe6e8f9e9ea",2024-05-03 15:29:23.496 +0530,Source updated at time is after event generated at time,2024-05-03 15:29:23.502 +0530,GIV
eb9ed1b8-7f02-4460-bba6-2e2ac33db69d,,"82a71fd1-7799-42ef-ad80-26ea98508be5",2024-05-03 15:29:53.534 +0530,Source updated at time is after event generated at time,2024-05-03 15:29:53.540 +0530,GIV
"6a5edf8d-ccfa-4319-b28b-6ee696feb90e",,"29f6315e-0a09-4833-983c-dc675664f772",2024-05-03 15:30:23.655 +0530,Source updated at time is after event generated at time,2024-05-03 15:30:23.660 +0530,GIV
"09c43a10-6ff2-4345-9068-0290d491df6a",,"257ccbe4-3bf2-40dd-a47d-91c9d9e4a195",2024-05-03 15:31:34.819 +0530,Source updated at time is after event generated at time,2024-05-03 15:31:34.831 +0530,GIV
"0f60deb4-983f-4325-ba60-fb8cfc4ced4b",,d57ce225-d771-4758-8ab0-36ed9d5757dd,2024-05-03 15:32:04.696 +0530,Source updated at time is after event generated at time,2024-05-03 15:32:04.702 +0530,GIV
e54ec079-417e-4bf9-b19e-afb074d4423b,,ffe76e70-8991-4383-a0cb-5bc558c46f33,2024-05-03 15:32:34.733 +0530,Source updated at time is after event generated at time,2024-05-03 15:32:34.739 +0530,GIV
"0c2a101b-8260-4fe1-ad68-8fd33538731e",,"8d6dbbd6-a174-44dd-b408-188a74c1d7c5",2024-05-03 15:33:04.866 +0530,Source updated at time is after event generated at time,2024-05-03 15:33:04.871 +0530,GIV
bd10760b-d36d-4849-b7d2-70e1901fff87,,"9b0acf42-a943-4df9-b66d-f904bdf9ed23",2024-05-03 15:33:34.733 +0530,Source updated at time is after event generated at time,2024-05-03 15:33:34.738 +0530,GIV
"3383aa50-e199-4c6b-8aed-ee74a65e15e8",,"2471a623-c208-48f1-b521-109dfebb7682",2024-05-03 15:37:22.572 +0530,Source updated at time is after event generated at time,2024-05-03 15:37:22.577 +0530,GIV
ee93a397-c1f5-49e0-9ba4-f699357d60a5,,"316b478e-f78f-4128-85cb-72feeb4998cd",2024-05-03 15:37:46.550 +0530,Source updated at time is after event generated at time,2024-05-03 15:37:46.555 +0530,GIV
b94e4d69-0fb3-451f-90f5-f6c61db46422,,d9d6bfc3-06aa-465a-b084-88b8ba48d256,2024-05-03 15:37:52.591 +0530,Source updated at time is after event generated at time,2024-05-03 15:37:52.596 +0530,GIV
"20809f9b-1c3d-4626-9c1b-2401b782369c",,ba1fd61b-0c62-4ed0-b93b-4aa1ab051654,2024-05-03 15:38:16.611 +0530,Source updated at time is after event generated at time,2024-05-03 15:38:16.615 +0530,GIV
a54abb4e-2c0f-4025-85f2-ff69f72593df,,"8e26b68d-5d29-4321-91a6-755e94fd6d5e",2024-05-03 15:38:22.628 +0530,Source updated at time is after event generated at time,2024-05-03 15:38:22.633 +0530,GIV
fd61f136-c9bd-47e9-9e15-99bca725f599,,"5f92d46b-6977-4051-887d-861a8dd7b27a",2024-05-03 15:38:46.710 +0530,Source updated at time is after event generated at time,2024-05-03 15:38:46.715 +0530,GIV
"57ab43e6-689d-4035-b630-76fecccccdfb",,c331b9b9-de45-4850-b539-fda467de76d4,2024-05-03 15:38:52.669 +0530,Source updated at time is after event generated at time,2024-05-03 15:38:52.674 +0530,GIV
b0435157-70b7-4eaa-94be-129a7649d80d,,"6789af29-d108-432b-baf6-d7599b4df4d2",2024-05-03 15:39:22.648 +0530,Source updated at time is after event generated at time,2024-05-03 15:39:22.653 +0530,GIV
b6860c63-5ccb-4d7f-b2b0-240aff722b17,,ee984fe5-1bf7-4840-aef6-3fbf2098bc15,2024-05-03 15:39:32.190 +0530,Source updated at time is after event generated at time,2024-05-03 15:39:32.195 +0530,GIV
db8f5c77-fc82-4100-9fa1-44e27505b5df,,"2688b181-598d-4e52-84aa-4544efc2ec72",2024-05-03 15:40:02.130 +0530,Source updated at time is after event generated at time,2024-05-03 15:40:02.135 +0530,GIV
b2e758eb-452f-4a14-884a-7077999588d0,,"29773778-5e1f-4cf4-b2a9-1ef0f332659d",2024-05-03 15:40:32.230 +0530,Source updated at time is after event generated at time,2024-05-03 15:40:32.235 +0530,GIV
f8482131-b1f4-44a9-8f2e-e07990e170de,,da441c9a-53df-439a-837f-042661014964,2024-05-03 15:41:02.227 +0530,Source updated at time is after event generated at time,2024-05-03 15:41:02.232 +0530,GIV
"2983ee67-1353-494b-b6a4-1fae3cb62459",,"8598ea30-4072-4f76-a1c1-f15a6b33316f",2024-05-03 15:41:32.268 +0530,Source updated at time is after event generated at time,2024-05-03 15:41:32.272 +0530,GIV
e040455a-e610-4354-a138-8b158b1f3eda,,a4f6a764-1f1a-4214-9c24-c101b9867939,2024-05-06 12:32:06.722 +0530,Quantity cannot be negative or decimal,2024-05-06 12:32:06.774 +0530,GIV
e5c4cab7-6c63-4bf8-8993-475befa33791,,"8d9d0f8d-4e77-4b67-b91b-836d248cd360",2024-05-06 12:32:06.722 +0530,Source updated at time is in future,2024-05-06 12:32:06.774 +0530,GIV
e98309f1-f5e4-4120-bba1-ad8797a3130f,,a5495222-7ed4-4837-8707-66e5c871c780,2024-05-06 17:00:08.567 +0530,Source updated at time is after event generated at time,2024-05-06 17:00:08.575 +0530,GIV
f9b67209-f61f-46cb-a98f-097e033f5d35,,"1271fc92-eb66-418c-890d-67095324560a",2024-05-08 11:57:02.930 +0530,Source updated at time is after event generated at time,2024-05-08 11:57:02.982 +0530,GIV
"028dd035-bc27-4628-a66a-53811cb81173",,ff6897a3-6ad8-4c16-ad3c-86ac6643874a,2024-05-08 13:25:36.128 +0530,Quantity cannot be negative or decimal,2024-05-08 13:25:36.171 +0530,GIV
"76660aa7-5d7f-47c3-88db-a0805d7d2751",,ae0ebe3a-be9e-4105-b946-278696974d61,2024-05-08 13:25:36.128 +0530,Source updated at time is in future,2024-05-08 13:25:36.171 +0530,GIV
"2e2b9128-25c3-48be-8ef1-b590a1660003",,d86a830d-b391-4891-9779-bc1b93c0f4aa,2024-05-08 13:33:42.539 +0530,Source updated at time is after event generated at time,2024-05-08 13:33:42.545 +0530,GIV
"620e08e9-0f6e-4e13-b424-b7b0bbb8c451",,"0d1a6ef4-5237-4f3d-9dc7-951fc658bd7d",2024-05-08 13:34:48.757 +0530,Source updated at time is after event generated at time,2024-05-08 13:34:48.763 +0530,GIV
"9d7de2ce-f083-4e35-a94b-e7fe67aaed40",,"05ea7f56-7d95-4ef8-b0ab-f5ae13a987de",2024-05-08 15:09:40.762 +0530,Source updated at time is after event generated at time,2024-05-08 15:09:40.771 +0530,GIV
b8a6414f-442e-46eb-9dea-a66158041a0f,,f308ecfc-b061-476a-aa0e-4eb184821d07,2024-05-08 15:11:32.618 +0530,Quantity cannot be negative or decimal,2024-05-08 15:11:32.640 +0530,GIV
"8a0788e0-82b1-4891-b15d-cc06421451b0",,"0eb264e1-13a7-4672-b674-d337767ee010",2024-05-08 15:11:32.618 +0530,Source updated at time is in future,2024-05-08 15:11:32.640 +0530,GIV
"2e37a999-6256-4984-8056-51406dfb4804",,"5da5167c-29d5-41b1-9f6d-bb59fd44b952",2024-05-08 15:14:00.173 +0530,Source updated at time is after event generated at time,2024-05-08 15:14:00.184 +0530,GIV
b5a68688-5bd2-4249-a887-8a5a9e7bfb34,,f99d4fc8-1704-47b9-b244-8e4b9b160cee,2024-05-08 15:14:00.173 +0530,Source updated at time is after event generated at time,2024-05-08 15:14:00.184 +0530,GIV
a5620d00-ef96-41d1-814f-6ebcd82f5a64,,b719d601-306d-4805-8591-7e87aeb7dfa9,2024-05-14 11:20:31.738 +0530,Quantity cannot be negative or decimal,2024-05-14 11:20:31.743 +0530,GIV
"65c2767b-eb95-4e46-a96a-2e86116f10b9",,"3619661a-da66-4a6c-85cb-47c16ca0ee7b",2024-05-14 11:22:22.824 +0530,Source updated at time is after event generated at time,2024-05-14 11:22:22.827 +0530,GIV
"2bca4ceb-d298-40da-9878-54d3426d662c",,"9261f79d-add2-4aec-9994-51bd7c3b2ca9",2024-05-14 15:06:32.666 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
c4123a1b-6442-4eed-ad83-d0519024df36,,"20563446-6e76-4f5f-8adf-8ce34d5f5df3",2024-05-14 15:06:32.666 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
eac1bd66-189d-4c7f-911a-c20ece53d948,,b6c2422a-6ff7-4305-b527-309afdb448dd,2024-05-14 15:06:32.666 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
"84198fd4-e406-4adb-93e7-27626e4afa77",,be3facef-dcb7-484e-8f35-ccb40d182c96,2024-05-14 15:06:32.666 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
"9e541d1a-593a-4dad-a632-16df46e52883",,"6cf1a3ba-7e3b-44b2-9bc3-c87c65fdadc2",2024-05-14 15:06:32.667 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
d79e4041-e6c7-485b-ac54-d908417a2138,,b9724003-1790-434b-9dc3-ba9878f775ba,2024-05-14 15:06:32.667 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
"50c7ca70-e115-4f78-8379-bd8032189e29",,"074329d5-52cf-40ad-99b5-e5bc8201dd24",2024-05-14 15:06:32.667 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
"35b96228-0670-4be2-9f39-8706e8f7cca4",,"7491ab03-2678-4427-9ca1-935a356be017",2024-05-14 15:06:32.667 +0530,Source updated at time is in future,2024-05-14 15:06:32.718 +0530,GIV
a87564d5-955e-4f69-9a50-39546e703a73,,eccc14f8-a8a2-4371-be3d-b79094dd7562,2024-05-14 15:06:32.667 +0530,Source updated at time is in future,2024-05-14 15:06:32.719 +0530,GIV
fe478d16-f7b8-487c-8dba-b77379b7a2d1,,"424a2930-c7ed-4abd-9f6a-4b1962355c40",2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
b1807d3c-2c98-4f00-b6d2-6170bbe102fb,,faed531f-8f79-4a61-abc3-42dfbffe6b21,2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
"8acf2dbe-d470-4e3c-9f1d-52a293abe955",,"065bdd2d-5447-4230-af79-4478d7cf1c82",2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
"2548130e-54cc-4ec2-860f-b1459698a7bb",,a2197b8d-f852-4b6e-9bbc-2b8e11165ab9,2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
da6dc7a7-4288-4f58-a320-6940ad261bd6,,d6c7c59c-1bbd-4db0-9140-b8fd79b7868c,2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
"1c136c13-cbc7-4b19-b1f1-98135b6a4cf8",,a69dc3a2-dc16-41b6-b620-4a2511afe47b,2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
e93dde71-1dfc-4caa-a358-a7c8a14f1f16,,a08c2c04-7e71-402b-849c-c5c8c99cbdeb,2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
e73528de-974f-40b2-8d2f-e545012e31d9,,"2cebab84-2171-4e82-87b0-7ddb24e9fa5b",2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
"85c96c2f-a609-4ea3-8e17-1eb722f84bba",,"6a2f432a-2177-43db-bccb-8d452347857c",2024-05-14 15:07:01.917 +0530,Source updated at time is in future,2024-05-14 15:07:01.951 +0530,GIV
"9fd69a1e-6224-497d-a643-3ba37a09db8c",,"6bac94b9-5d77-457a-a771-778fb84c42c8",2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
"14f2d55f-998f-4460-b6f1-5e693837c3e1",,e430194f-a174-4ce1-b620-b70c9e51aa43,2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
f4216beb-d179-43f6-b5f8-7b375192b79a,,"20e79195-fcc1-48af-8513-3506d04cb85a",2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
fcd29213-2875-4431-957f-1a6bb0fb659d,,b92ad2e9-186f-4c91-81ee-65655777e65a,2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
d72fa9bb-5739-4ae8-b86a-61151824024e,,"74a5f7a2-bfb7-41d5-94d2-0c3035bee873",2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
"671c0cd3-dbf3-4105-ad03-10c2ca5f7032",,"6f755b11-1f28-46d4-91f6-09d8072533cf",2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
"80ae5c5b-ee42-42d1-a437-148bbd118195",,"9a83d5b1-0027-49ab-8f98-6035bc555629",2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
"8c1affd2-25ff-47bb-991d-560d45b75ed6",,c62f61e9-6165-4af6-9718-47566ea1f9a2,2024-05-14 15:13:53.538 +0530,Source updated at time is in future,2024-05-14 15:13:53.566 +0530,GIV
"79eae682-c881-413a-bb2a-4c8edec72b9a",,cfa9e695-3c0b-43bf-9222-48b952aaadfe,2024-05-14 15:32:13.819 +0530,Quantity cannot be negative or decimal,2024-05-14 15:32:13.853 +0530,GIV
"432ab0e6-1f2a-448a-be72-20dc7126b701",,fa97c3e9-2571-414f-be1c-61ca9dd2ec55,2024-05-14 15:32:13.819 +0530,Quantity cannot be negative or decimal,2024-05-14 15:32:13.853 +0530,GIV
"3fc7ce27-6a65-4930-9369-810e834e2927",,fba6edd2-e300-42f7-8733-c81a0ccb1639,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.516 +0530,GIV
"252c3b99-be9e-4b11-b6e3-129000b87f92",,a5bafebd-e956-41a9-b193-2798d5c4d670,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
bf649ea8-60ab-40d3-b50b-d8227ca43671,,c29e9683-f72b-4f8c-890e-fac1f716514e,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
"312fd79a-53d4-488f-9e3a-f7890678661b",,"97970bc1-4ade-46ed-bf0e-1dc7085b9b57",2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
a133e2f3-ac2e-41fa-995f-370ee3c0d8f7,,a3c97d58-83cc-4814-8cb5-1afd63fede31,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
"5a69a611-95e4-45ff-96ba-ff95febde54b",,ceae4d5d-9613-439b-ab33-ff427058061e,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
"2a6839e0-7332-4293-96b4-bceac9230d08",,cfd6bfa4-9e35-42a6-844c-1e3c351a17c6,2024-05-14 19:25:42.496 +0530,Source updated at time is after event generated at time,2024-05-14 19:25:42.517 +0530,GIV
d7ffa234-1120-4503-b9f2-d1aadb743383,,e6f792dc-a3e8-444d-bd18-bf16329c5cf9,2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
"56edc61f-8196-4ca9-a63f-2ccc4ec6edcc",,"424f2cce-ca94-4272-9302-398f17cf66d7",2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
db9213ba-a57f-454e-a518-200d7ee7911f,,"75815c5e-1917-44e3-850e-17fb29d36901",2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
b57e1072-33bd-4ea5-a546-d619b4660c23,,"460daf46-0f03-4ff7-8c35-9510a16c4674",2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
"32cd4590-df16-497f-bacb-4bd544a3e06a",,"3c34739e-c905-4fa1-b58c-20d1ac5177d6",2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
"123acc6e-a665-465a-9b2b-cb585444d1a7",,"99133869-bbc7-4d7b-8f7b-7b3ffb1ed5cc",2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
b53feadd-0ae7-45ee-b62d-8e1693ccb37a,,d3f70d22-0afb-48d2-a30f-24b3e1f78ce2,2024-05-14 19:26:23.173 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:23.196 +0530,GIV
"636a48f2-1eaf-48ef-bac1-41196dc86db9",,"9a9c3aa0-c631-49e5-83f8-62c4e3d12f57",2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.434 +0530,GIV
f8f7ac98-7329-4a2b-b240-6a52dfc85efa,,a130d8e1-c076-4e0d-9ef6-74958d928f07,2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.434 +0530,GIV
b1bc6924-d9cb-4016-a926-93bf0d302d92,,cab091f0-8a07-489d-9a55-296e64623296,2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.435 +0530,GIV
befd5136-1de3-4f8f-86c0-ad3397b30460,,"2ac5ea80-f83b-46a9-907b-cb927cca32e2",2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.435 +0530,GIV
"402fb1b3-c864-4912-894d-79919ea134d8",,b6089e0e-47e5-4bc3-aa0e-b6b33c5f1672,2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.435 +0530,GIV
"3fe81eb4-5981-4f98-9f5d-20e7fc8c589b",,"11b97036-5797-466b-9511-0cbebf609a8a",2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.435 +0530,GIV
c29e750c-5003-412e-9859-f522504f847d,,"8075d807-9053-4555-a7e7-407e842ee3d6",2024-05-14 19:26:53.412 +0530,Source updated at time is after event generated at time,2024-05-14 19:26:53.435 +0530,GIV
"4a88f9fc-955b-4343-ba4f-484a0648bfce",,baf5ad7d-d43d-40d7-82ea-6004f6b6aee2,2024-05-14 19:27:22.592 +0530,Source updated at time is after event generated at time,2024-05-14 19:27:22.619 +0530,GIV
"4c071e0d-3af2-48b8-b57d-f2d9b257c682",,"1cd2ce7a-3386-4c01-a5e8-59dcec62cb8f",2024-05-14 19:27:22.592 +0530,Source updated at time is after event generated at time,2024-05-14 19:27:22.619 +0530,GIV
ed2478a2-6c91-41af-aefa-1c0a3a622663,,"81323526-3f78-4011-947e-3adba0720ca0",2024-05-14 19:27:22.592 +0530,Source updated at time is after event generated at time,2024-05-14 19:27:22.619 +0530,GIV
"7d2d60dd-d465-4c0b-a51d-8fb85321ef90",,f12f7b56-5425-4fb2-a54b-d535327e5645,2024-05-14 19:27:22.592 +0530,Source updated at time is after event generated at time,2024-05-14 19:27:22.619 +0530,GIV
